Year,Price Date,Hour Ending,Peak,Hourly TDMP MID-C,ICE MID-C,PowerDex Mid-C
2021,08/07/2021,14,Peak,30,47.97,30.57
2021,08/07/2021,15,Peak,35,47.97,34.2
2021,08/07/2021,16,Peak,35,47.97,34.33
2021,08/07/2021,17,Peak,40,47.97,38.54
2021,08/07/2021,18,Peak,40,47.97,37.18
2021,08/07/2021,19,Peak,30,47.97,34.06
2021,08/07/2021,20,Peak,30,47.97,31.81
2021,08/07/2021,21,Peak,30,47.97,32.32
2021,08/07/2021,22,Peak,35,47.97,30.94
2021,08/08/2021,7,Peak,25,36.87,25.83
2021,08/08/2021,8,Peak,35,36.87,26.68
2021,08/08/2021,9,Peak,25,36.87,23.37
2021,08/08/2021,10,Peak,25,36.87,27.5
2021,08/08/2021,11,Peak,25,36.87,25.67
2021,08/08/2021,12,Peak,25,36.87,25.84
2021,08/08/2021,13,Peak,25,36.87,25.3
2021,08/08/2021,14,Peak,30,36.87,27.46
2021,08/08/2021,15,Peak,30,36.87,30.05
2021,08/08/2021,16,Peak,30,36.87,36.18
2021,08/08/2021,17,Peak,35,36.87,45
2021,08/08/2021,18,Peak,45,36.87,56.54
2021,08/08/2021,19,Peak,40,36.87,64.21
2021,08/08/2021,20,Peak,45,36.87,70.6
2021,08/08/2021,21,Peak,70,36.87,69.78
2021,08/08/2021,22,Peak,65,36.87,75
2021,08/09/2021,7,Peak,65,83.39,59.59
2021,08/09/2021,8,Peak,70,83.39,71.46
2021,08/09/2021,9,Peak,70,83.39,79.08
2021,08/09/2021,10,Peak,70,83.39,78.57
2021,08/09/2021,11,Peak,70,83.39,79.93
2021,08/09/2021,12,Peak,70,83.39,81.91
2021,08/09/2021,13,Peak,70,83.39,82.23
2021,08/09/2021,14,Peak,75,83.39,90.95
2021,08/09/2021,15,Peak,75,83.39,79.22
2021,08/09/2021,16,Peak,75,83.39,88.03
2021,08/09/2021,17,Peak,75,83.39,107.72
2021,08/09/2021,18,Peak,100,83.39,107.61
2021,08/09/2021,19,Peak,125,83.39,106.54
2021,08/09/2021,20,Peak,90,83.39,104.23
2021,08/09/2021,21,Peak,90,83.39,86.57
2021,08/09/2021,22,Peak,85,83.39,79.16
2021,08/10/2021,7,Peak,50,90.51,57.1
2021,08/10/2021,8,Peak,40,90.51,56.04
2021,08/10/2021,9,Peak,60,90.51,52.67
2021,08/10/2021,10,Peak,60,90.51,55.38
2021,08/10/2021,11,Peak,65,90.51,55.29
2021,08/10/2021,12,Peak,70,90.51,55.65
2021,08/10/2021,13,Peak,75,90.51,63.88
2021,08/10/2021,14,Peak,65,90.51,65.38
2021,08/10/2021,15,Peak,75,90.51,69.1
2021,08/10/2021,16,Peak,90,90.51,80.13
2021,08/10/2021,17,Peak,125,90.51,100.39
2021,08/10/2021,18,Peak,125,90.51,106.7
2021,08/10/2021,19,Peak,125,90.51,104.69
2021,08/10/2021,20,Peak,125,90.51,97.64
2021,08/10/2021,21,Peak,80,90.51,81.26
2021,08/10/2021,22,Peak,80,90.51,77.64
2021,08/11/2021,7,Peak,30,173.79,33.62
2021,08/11/2021,8,Peak,35,173.79,36.84
2021,08/11/2021,9,Peak,40,173.79,37.31
2021,08/11/2021,10,Peak,40,173.79,37.66
2021,08/11/2021,11,Peak,55,173.79,57.22
2021,08/11/2021,12,Peak,65,173.79,65.6
2021,08/11/2021,13,Peak,75,173.79,65.93
2021,08/11/2021,14,Peak,80,173.79,61.63
2021,08/11/2021,15,Peak,110,173.79,84.41
2021,08/11/2021,16,Peak,125,173.79,107.7
2021,08/11/2021,17,Peak,150,173.79,129.12
2021,08/11/2021,18,Peak,150,173.79,152.41
2021,08/11/2021,19,Peak,165,173.79,151.32
2021,08/11/2021,20,Peak,165,173.79,153.85
2021,08/11/2021,21,Peak,37,173.79,114.99
2021,08/11/2021,22,Peak,45,173.79,87.36
2021,08/12/2021,7,Peak,38,123.31,56.06
2021,08/12/2021,8,Peak,40,123.31,57.3
2021,08/12/2021,9,Peak,55,123.31,55.9
2021,08/12/2021,10,Peak,55,123.31,53.16
2021,08/12/2021,11,Peak,65,123.31,63.6
2021,08/12/2021,12,Peak,80,123.31,75.73
2021,08/12/2021,13,Peak,75,123.31,67.86
2021,08/12/2021,14,Peak,75,123.31,113.82
2021,08/12/2021,15,Peak,90,123.31,96.39
2021,08/12/2021,16,Peak,125,123.31,109.4
2021,08/12/2021,17,Peak,215,123.31,192.63
2021,08/12/2021,18,Peak,250,123.31,217.38
2021,08/12/2021,19,Peak,225,123.31,221.37
2021,08/12/2021,20,Peak,150,123.31,196.2
2021,08/12/2021,21,Peak,110,123.31,136.97
2021,08/12/2021,22,Peak,100,123.31,104.8
2021,08/13/2021,7,Peak,30,83.93,36.37
2021,08/13/2021,8,Peak,38,83.93,39.72
2021,08/13/2021,9,Peak,40,83.93,44.29
2021,08/13/2021,10,Peak,45,83.93,49.92
2021,08/13/2021,11,Peak,60,83.93,59.64
2021,08/13/2021,12,Peak,60,83.93,61.05
2021,08/13/2021,13,Peak,60,83.93,56.21
2021,08/13/2021,14,Peak,60,83.93,58.78
2021,08/13/2021,15,Peak,65,83.93,56.61
2021,08/13/2021,16,Peak,75,83.93,71.42
2021,08/13/2021,17,Peak,75,83.93,93.44
2021,08/13/2021,18,Peak,75,83.93,94.88
2021,08/13/2021,19,Peak,70,83.93,103
2021,08/13/2021,20,Peak,100,83.93,103.17
2021,08/13/2021,21,Peak,75,83.93,87.13
2021,08/13/2021,22,Peak,60,83.93,67.43
2021,08/14/2021,7,Peak,30,83.93,29.29
2021,08/14/2021,8,Peak,28,83.93,31.12
2021,08/14/2021,9,Peak,38,83.93,37.35
2021,08/14/2021,10,Peak,45,83.93,43.21
2021,08/14/2021,11,Peak,48,83.93,48.16
2021,08/14/2021,12,Peak,50,83.93,47.96
2021,08/14/2021,13,Peak,55,83.93,53.21
2021,08/14/2021,14,Peak,55,83.93,55.42
2021,08/14/2021,15,Peak,55,83.93,53.8
2021,08/14/2021,16,Peak,60,83.93,59.31
2021,08/14/2021,17,Peak,65,83.93,66.85
2021,08/14/2021,18,Peak,70,83.93,65.93
2021,08/14/2021,19,Peak,70,83.93,65.46
2021,08/14/2021,20,Peak,60,83.93,67.12
2021,08/14/2021,21,Peak,40,83.93,52.83
2021,08/14/2021,22,Peak,40,83.93,45.32
2021,08/15/2021,7,Peak,30,45.76,29.94
2021,08/15/2021,8,Peak,25,45.76,26.78
2021,08/15/2021,9,Peak,25,45.76,29.55
2021,08/15/2021,10,Peak,35,45.76,30.62
2021,08/15/2021,11,Peak,45,45.76,35.54
2021,08/15/2021,12,Peak,50,45.76,36.28
2021,08/15/2021,13,Peak,50,45.76,46.48
2021,08/15/2021,14,Peak,55,45.76,42.35
2021,08/15/2021,15,Peak,60,45.76,52.21
2021,08/15/2021,16,Peak,50,45.76,78.94
2021,08/15/2021,17,Peak,75,45.76,85.15
2021,08/15/2021,18,Peak,85,45.76,95.55
2021,08/15/2021,19,Peak,70,45.76,82.83
2021,08/15/2021,20,Peak,60,45.76,60.15
2021,08/15/2021,21,Peak,48,45.76,53.09
2021,08/15/2021,22,Peak,48,45.76,46.14
2021,08/16/2021,7,Peak,40,55.61,42.56
2021,08/16/2021,8,Peak,40,55.61,41.42
2021,08/16/2021,9,Peak,40,55.61,43.3
2021,08/16/2021,10,Peak,48,55.61,44.2
2021,08/16/2021,11,Peak,45,55.61,45.47
2021,08/16/2021,12,Peak,45,55.61,49.95
2021,08/16/2021,13,Peak,48,55.61,46.79
2021,08/16/2021,14,Peak,55,55.61,53.27
2021,08/16/2021,15,Peak,60,55.61,58.25
2021,08/16/2021,16,Peak,60,55.61,50.39
2021,08/16/2021,17,Peak,55,55.61,60.91
2021,08/16/2021,18,Peak,45,55.61,49.52
2021,08/16/2021,19,Peak,40,55.61,39.1
2021,08/16/2021,20,Peak,32,55.61,40.62
2021,08/16/2021,21,Peak,35,55.61,31.44
2021,08/16/2021,22,Peak,30,55.61,34.5
2021,08/17/2021,7,Peak,32,40.14,31.08
2021,08/17/2021,8,Peak,32,40.14,29.82
2021,08/17/2021,9,Peak,35,40.14,34.71
2021,08/17/2021,10,Peak,35,40.14,35
2021,08/17/2021,11,Peak,35,40.14,34.39
2021,08/17/2021,12,Peak,35,40.14,33.37
2021,08/17/2021,13,Peak,32,40.14,33.76
2021,08/17/2021,14,Peak,30,40.14,30.68
2021,08/17/2021,15,Peak,28,40.14,30.75
2021,08/17/2021,16,Peak,33,40.14,30.94
2021,08/17/2021,17,Peak,40,40.14,37
2021,08/17/2021,18,Peak,40,40.14,32.79
2021,08/17/2021,19,Peak,30,40.14,29.86
2021,08/17/2021,20,Peak,30,40.14,29
2021,08/17/2021,21,Peak,28,40.14,27.45
2021,08/17/2021,22,Peak,28,40.14,26.28
2021,08/18/2021,7,Peak,32,40.68,37.96
2021,08/18/2021,8,Peak,35,40.68,36.7
2021,08/18/2021,9,Peak,40,40.68,39.09
2021,08/18/2021,10,Peak,35,40.68,39
2021,08/18/2021,11,Peak,35,40.68,40.63
2021,08/18/2021,12,Peak,35,40.68,38.8
2021,08/18/2021,13,Peak,35,40.68,39.88
2021,08/18/2021,14,Peak,35,40.68,40.33
2021,08/18/2021,15,Peak,40,40.68,44.26
2021,08/18/2021,16,Peak,44,40.68,46.37
2021,08/18/2021,17,Peak,45,40.68,45.19
2021,08/18/2021,18,Peak,45,40.68,44.08
2021,08/18/2021,19,Peak,40,40.68,44.85
2021,08/18/2021,20,Peak,40,40.68,42.58
2021,08/18/2021,21,Peak,40,40.68,40.53
2021,08/18/2021,22,Peak,38,40.68,36.5
2021,08/19/2021,7,Peak,38,38.22,35.54
2021,08/19/2021,8,Peak,40,38.22,34.56
2021,08/19/2021,9,Peak,45,38.22,37.69
2021,08/19/2021,10,Peak,45,38.22,36.84
2021,08/19/2021,11,Peak,35,38.22,34.55
2021,08/19/2021,12,Peak,35,38.22,34.58
2021,08/19/2021,13,Peak,35,38.22,33.96
2021,08/19/2021,14,Peak,35,38.22,31.01
2021,08/19/2021,15,Peak,35,38.22,36.37
2021,08/19/2021,16,Peak,35,38.22,37.11
2021,08/19/2021,17,Peak,30,38.22,37.78
2021,08/19/2021,18,Peak,30,38.22,36.17
2021,08/19/2021,19,Peak,28,38.22,27.38
2021,08/19/2021,20,Peak,26,38.22,27.43
2021,08/19/2021,21,Peak,25,38.22,26.19
2021,08/19/2021,22,Peak,25,38.22,25.26
2021,08/20/2021,7,Peak,35,29.04,35.78
2021,08/20/2021,8,Peak,35,29.04,34.18
2021,08/20/2021,9,Peak,35,29.04,32.4
2021,08/20/2021,10,Peak,30,29.04,35.08
2021,08/20/2021,11,Peak,30,29.04,33.99
2021,08/20/2021,12,Peak,30,29.04,35.36
2021,08/20/2021,13,Peak,30,29.04,32.7
2021,08/20/2021,14,Peak,30,29.04,31.37
2021,08/20/2021,15,Peak,30,29.04,30.23
2021,08/20/2021,16,Peak,30,29.04,30.67
2021,08/20/2021,17,Peak,28,29.04,31.62
2021,08/20/2021,18,Peak,30,29.04,35.04
2021,08/20/2021,19,Peak,33,29.04,35.46
2021,08/20/2021,20,Peak,30,29.04,39.03
2021,08/20/2021,21,Peak,28,29.04,34.58
2021,08/20/2021,22,Peak,27,29.04,28.18
2021,08/21/2021,7,Peak,30,29.04,30.33
2021,08/21/2021,8,Peak,30,29.04,34.25
2021,08/21/2021,9,Peak,30,29.04,32.24
2021,08/21/2021,10,Peak,30,29.04,35
2021,08/21/2021,11,Peak,28,29.04,30.98
2021,08/21/2021,12,Peak,26,29.04,30.39
2021,08/21/2021,13,Peak,22,29.04,27.92
2021,08/21/2021,14,Peak,22,29.04,29.34
2021,08/21/2021,15,Peak,22,29.04,28.99
2021,08/21/2021,16,Peak,25,29.04,27.78
2021,08/21/2021,17,Peak,25,29.04,30.91
2021,08/21/2021,18,Peak,23,29.04,31.19
2021,08/21/2021,19,Peak,23,29.04,30.57
2021,08/21/2021,20,Peak,23,29.04,25.81
2021,08/21/2021,21,Peak,25,29.04,27.2
2021,08/21/2021,22,Peak,24,29.04,24.06
2021,08/22/2021,7,Peak,17,24.43,20.28
2021,08/22/2021,8,Peak,23,24.43,20.48
2021,08/22/2021,9,Peak,21,24.43,19.61
2021,08/22/2021,10,Peak,22,24.43,17.86
2021,08/22/2021,11,Peak,20,24.43,16.77
2021,08/22/2021,12,Peak,16,24.43,17.34
2021,08/22/2021,13,Peak,16,24.43,18.94
2021,08/22/2021,14,Peak,17,24.43,18.85
2021,08/22/2021,15,Peak,16,24.43,18.8
2021,08/22/2021,16,Peak,20,24.43,20.32
2021,08/22/2021,17,Peak,20,24.43,23.01
2021,08/22/2021,18,Peak,20,24.43,23.55
2021,08/22/2021,19,Peak,20,24.43,24.87
2021,08/22/2021,20,Peak,25,24.43,26.16
2021,08/22/2021,21,Peak,25,24.43,26.04
2021,08/22/2021,22,Peak,23,24.43,26.31
2021,08/23/2021,7,Peak,40,45.2,37.24
2021,08/23/2021,8,Peak,42,45.2,44.64
2021,08/23/2021,9,Peak,42,45.2,42.15
2021,08/23/2021,10,Peak,42,45.2,41.75
2021,08/23/2021,11,Peak,42,45.2,40.7
2021,08/23/2021,12,Peak,43,45.2,44.87
2021,08/23/2021,13,Peak,44,45.2,45.85
2021,08/23/2021,14,Peak,44,45.2,46.49
2021,08/23/2021,15,Peak,45,45.2,48.67
2021,08/23/2021,16,Peak,45,45.2,48.23
2021,08/23/2021,17,Peak,46,45.2,49.9
2021,08/23/2021,18,Peak,47,45.2,51.27
2021,08/23/2021,19,Peak,48,45.2,49.62
2021,08/23/2021,20,Peak,48,45.2,50.66
2021,08/23/2021,21,Peak,55,45.2,51.55
2021,08/23/2021,22,Peak,52,45.2,48.14
2021,08/24/2021,7,Peak,40,47.2,38.08
2021,08/24/2021,8,Peak,40,47.2,38.29
2021,08/24/2021,9,Peak,45,47.2,39.67
2021,08/24/2021,10,Peak,42,47.2,41.29
2021,08/24/2021,11,Peak,41,47.2,41.66
2021,08/24/2021,12,Peak,42,47.2,44.71
2021,08/24/2021,13,Peak,42,47.2,44.71
2021,08/24/2021,14,Peak,43,47.2,45
2021,08/24/2021,15,Peak,43,47.2,45
2021,08/24/2021,16,Peak,44,47.2,45
2021,08/24/2021,17,Peak,46,47.2,47.66
2021,08/24/2021,18,Peak,48,47.2,48.67
2021,08/24/2021,19,Peak,50,47.2,51.19
2021,08/24/2021,20,Peak,52,47.2,47.43
2021,08/24/2021,21,Peak,50,47.2,47.2
2021,08/24/2021,22,Peak,40,47.2,44.93
2021,08/25/2021,7,Peak,42,50.84,40.72
2021,08/25/2021,8,Peak,41,50.84,41.44
2021,08/25/2021,9,Peak,42,50.84,41.73
2021,08/25/2021,10,Peak,43,50.84,44
2021,08/25/2021,11,Peak,43,50.84,44.78
2021,08/25/2021,12,Peak,44,50.84,45
2021,08/25/2021,13,Peak,45,50.84,46
2021,08/25/2021,14,Peak,46,50.84,54.44
2021,08/25/2021,15,Peak,55,50.84,59.45
2021,08/25/2021,16,Peak,62,50.84,65.56
2021,08/25/2021,17,Peak,75,50.84,67.28
2021,08/25/2021,18,Peak,75,50.84,72.58
2021,08/25/2021,19,Peak,75,50.84,65.33
2021,08/25/2021,20,Peak,60,50.84,58.15
2021,08/25/2021,21,Peak,40,50.84,45.33
2021,08/25/2021,22,Peak,40,50.84,35.99
2021,08/26/2021,7,Peak,27,34.12,26.6
2021,08/26/2021,8,Peak,26,34.12,26.78
2021,08/26/2021,9,Peak,30,34.12,38
2021,08/26/2021,10,Peak,35,34.12,35.78
2021,08/26/2021,11,Peak,40,34.12,40.04
2021,08/26/2021,12,Peak,40,34.12,39.95
2021,08/26/2021,13,Peak,42,34.12,41.76
2021,08/26/2021,14,Peak,45,34.12,36.12
2021,08/26/2021,15,Peak,40,34.12,41.43
2021,08/26/2021,16,Peak,40,34.12,45
2021,08/26/2021,17,Peak,42,34.12,39.7
2021,08/26/2021,18,Peak,40,34.12,45
2021,08/26/2021,19,Peak,41,34.12,41.82
2021,08/26/2021,20,Peak,40,34.12,37.94
2021,08/26/2021,21,Peak,60,34.12,38.62
2021,08/26/2021,22,Peak,55,34.12,37.74
2021,08/27/2021,7,Peak,40,48.22,33.4
2021,08/27/2021,8,Peak,30,48.22,36.51
2021,08/27/2021,9,Peak,38,48.22,36.17
2021,08/27/2021,10,Peak,40,48.22,39.7
2021,08/27/2021,11,Peak,41,48.22,39.73
2021,08/27/2021,12,Peak,43,48.22,41.53
2021,08/27/2021,13,Peak,40,48.22,42.3
2021,08/27/2021,14,Peak,41,48.22,41.94
2021,08/27/2021,15,Peak,41,48.22,42.01
2021,08/27/2021,16,Peak,40,48.22,41.57
2021,08/27/2021,17,Peak,40,48.22,41.57
2021,08/27/2021,18,Peak,40,48.22,41.3
2021,08/27/2021,19,Peak,45,48.22,39.35
2021,08/27/2021,20,Peak,40,48.22,40.46
2021,08/27/2021,21,Peak,40,48.22,35.32
2021,08/27/2021,22,Peak,40,48.22,30.22
2021,08/28/2021,7,Peak,42,48.22,41.32
2021,08/28/2021,8,Peak,42,48.22,41.7
2021,08/28/2021,9,Peak,42,48.22,41.31
2021,08/28/2021,10,Peak,43,48.22,43.23
2021,08/28/2021,11,Peak,40,48.22,41.66
2021,08/28/2021,12,Peak,41,48.22,41.52
2021,08/28/2021,13,Peak,42,48.22,43.42
2021,08/28/2021,14,Peak,45,48.22,44.62
2021,08/28/2021,15,Peak,50,48.22,43.93
2021,08/28/2021,16,Peak,50,48.22,44.48
2021,08/28/2021,17,Peak,55,48.22,50.31
2021,08/28/2021,18,Peak,55,48.22,49.53
2021,08/28/2021,19,Peak,50,48.22,46.39
2021,08/28/2021,20,Peak,48,48.22,43.37
2021,08/28/2021,21,Peak,48,48.22,42.61
2021,08/28/2021,22,Peak,43,48.22,38.06
2021,08/29/2021,7,Peak,40,46.92,42.5
2021,08/29/2021,8,Peak,40,46.92,42.54
2021,08/29/2021,9,Peak,45,46.92,44.15
2021,08/29/2021,10,Peak,45,46.92,48.64
2021,08/29/2021,11,Peak,45,46.92,45
2021,08/29/2021,12,Peak,47,46.92,45.76
2021,08/29/2021,13,Peak,47,46.92,47.01
2021,08/29/2021,14,Peak,50,46.92,47.9
2021,08/29/2021,15,Peak,50,46.92,51
2021,08/29/2021,16,Peak,55,46.92,59.87
2021,08/29/2021,17,Peak,70,46.92,85.62
2021,08/29/2021,18,Peak,100,46.92,92.99
2021,08/29/2021,19,Peak,120,46.92,102.92
2021,08/29/2021,20,Peak,130,46.92,109.93
2021,08/29/2021,21,Peak,75,46.92,99.6
2021,08/29/2021,22,Peak,60,46.92,65.61
2021,08/30/2021,7,Peak,47,51.4,34.57
2021,08/30/2021,8,Peak,47,51.4,35.97
2021,08/30/2021,9,Peak,45,51.4,39.83
2021,08/30/2021,10,Peak,45,51.4,39.61
2021,08/30/2021,11,Peak,45,51.4,41.08
2021,08/30/2021,12,Peak,45,51.4,41.15
2021,08/30/2021,13,Peak,45,51.4,43.26
2021,08/30/2021,14,Peak,45,51.4,42.37
2021,08/30/2021,15,Peak,45,51.4,42.85
2021,08/30/2021,16,Peak,45,51.4,42.39
2021,08/30/2021,17,Peak,45,51.4,39.44
2021,08/30/2021,18,Peak,45,51.4,41.85
2021,08/30/2021,19,Peak,45,51.4,41.18
2021,08/30/2021,20,Peak,35,51.4,39.24
2021,08/30/2021,21,Peak,34,51.4,31.03
2021,08/30/2021,22,Peak,30,51.4,26.89
2021,08/31/2021,7,Peak,30,44.2,26.86
2021,08/31/2021,8,Peak,37,44.2,36.59
2021,08/31/2021,9,Peak,45,44.2,40.69
2021,08/31/2021,10,Peak,45,44.2,43.13
2021,08/31/2021,11,Peak,47,44.2,38.77
2021,08/31/2021,12,Peak,48,44.2,47.67
2021,08/31/2021,13,Peak,48,44.2,45.66
2021,08/31/2021,14,Peak,48,44.2,46.16
2021,08/31/2021,15,Peak,48,44.2,46.76
2021,08/31/2021,16,Peak,45,44.2,42.19
2021,08/31/2021,17,Peak,45,44.2,40.81
2021,08/31/2021,18,Peak,40,44.2,40.67
2021,08/31/2021,19,Peak,35,44.2,37.5
2021,08/31/2021,20,Peak,35,44.2,36.61
2021,08/31/2021,21,Peak,26,44.2,31.2
2021,08/31/2021,22,Peak,25,44.2,29.97
2021,09/01/2021,7,Peak,45,47.11,43.67
2021,09/01/2021,8,Peak,48,47.11,41.8
2021,09/01/2021,9,Peak,44,47.11,42.4
2021,09/01/2021,10,Peak,44,47.11,44.85
2021,09/01/2021,11,Peak,44,47.11,44.09
2021,09/01/2021,12,Peak,44,47.11,43.16
2021,09/01/2021,13,Peak,44,47.11,42.76
2021,09/01/2021,14,Peak,44,47.11,42.37
2021,09/01/2021,15,Peak,44,47.11,41.27
2021,09/01/2021,16,Peak,42,47.11,40.55
2021,09/01/2021,17,Peak,42,47.11,40.82
2021,09/01/2021,18,Peak,42,47.11,40.62
2021,09/01/2021,19,Peak,40,47.11,40.79
2021,09/01/2021,20,Peak,40,47.11,40.44
2021,09/01/2021,21,Peak,42,47.11,41.21
2021,09/01/2021,22,Peak,42,47.11,40.74
2021,09/02/2021,7,Peak,35,50,35.96
2021,09/02/2021,8,Peak,40,50,40.94
2021,09/02/2021,9,Peak,44,50,44.51
2021,09/02/2021,10,Peak,43,50,41.97
2021,09/02/2021,11,Peak,43,50,42.76
2021,09/02/2021,12,Peak,43,50,42.51
2021,09/02/2021,13,Peak,44,50,42.23
2021,09/02/2021,14,Peak,44,50,42.99
2021,09/02/2021,15,Peak,45,50,42.48
2021,09/02/2021,16,Peak,45,50,43.01
2021,09/02/2021,17,Peak,45,50,44.14
2021,09/02/2021,18,Peak,47,50,43.02
2021,09/02/2021,19,Peak,47,50,44.69
2021,09/02/2021,20,Peak,48,50,45.47
2021,09/02/2021,21,Peak,45,50,43.45
2021,09/02/2021,22,Peak,40,50,40.61
2021,09/03/2021,7,Peak,48,50,46.02
2021,09/03/2021,8,Peak,50,50,49.93
2021,09/03/2021,9,Peak,50,50,49.54
2021,09/03/2021,10,Peak,50,50,50.59
2021,09/03/2021,11,Peak,50,50,51.85
2021,09/03/2021,12,Peak,50,50,54.75
2021,09/03/2021,13,Peak,50,50,54.39
2021,09/03/2021,14,Peak,50,50,51.88
2021,09/03/2021,15,Peak,50,50,52.63
2021,09/03/2021,16,Peak,52,50,52.63
2021,09/03/2021,17,Peak,53,50,52.33
2021,09/03/2021,18,Peak,55,50,52.33
2021,09/03/2021,19,Peak,54,50,51.13
2021,09/03/2021,20,Peak,50,50,53.31
2021,09/03/2021,21,Peak,55,50,52.85
2021,09/03/2021,22,Peak,55,50,50.59
2021,09/04/2021,7,Peak,48,49.63,44.7
2021,09/04/2021,8,Peak,48,49.63,44.57
2021,09/04/2021,9,Peak,45,49.63,47.23
2021,09/04/2021,10,Peak,45,49.63,45.4
2021,09/04/2021,11,Peak,45,49.63,46.07
2021,09/04/2021,12,Peak,45,49.63,47.27
2021,09/04/2021,13,Peak,45,49.63,41.68
2021,09/04/2021,14,Peak,45,49.63,45.04
2021,09/04/2021,15,Peak,45,49.63,47.69
2021,09/04/2021,16,Peak,50,49.63,48.25
2021,09/04/2021,17,Peak,60,49.63,58.12
2021,09/04/2021,18,Peak,60,49.63,58.87
2021,09/04/2021,19,Peak,55,49.63,56.45
2021,09/04/2021,20,Peak,45,49.63,57.49
2021,09/04/2021,21,Peak,45,49.63,51.53
2021,09/04/2021,22,Peak,45,49.63,48.26
2021,09/05/2021,7,Peak,33,43.07,33.92
2021,09/05/2021,8,Peak,33,43.07,33.86
2021,09/05/2021,9,Peak,35,43.07,35
2021,09/05/2021,10,Peak,35,43.07,33.29
2021,09/05/2021,11,Peak,35,43.07,32.46
2021,09/05/2021,12,Peak,35,43.07,32.36
2021,09/05/2021,13,Peak,35,43.07,33.84
2021,09/05/2021,14,Peak,40,43.07,37.09
2021,09/05/2021,15,Peak,45,43.07,42.65
2021,09/05/2021,16,Peak,55,43.07,54.84
2021,09/05/2021,17,Peak,56,43.07,53.56
2021,09/05/2021,18,Peak,60,43.07,59.96
2021,09/05/2021,19,Peak,65,43.07,61.97
2021,09/05/2021,20,Peak,50,43.07,56.91
2021,09/05/2021,21,Peak,50,43.07,50.42
2021,09/05/2021,22,Peak,50,43.07,44.88
2021,09/06/2021,7,Peak,30,56.46,29.03
2021,09/06/2021,8,Peak,35,56.46,32.81
2021,09/06/2021,9,Peak,35,56.46,39.85
2021,09/06/2021,10,Peak,39,56.46,39.53
2021,09/06/2021,11,Peak,45,56.46,41.93
2021,09/06/2021,12,Peak,45,56.46,47.37
2021,09/06/2021,13,Peak,50,56.46,49.43
2021,09/06/2021,14,Peak,50,56.46,51.4
2021,09/06/2021,15,Peak,50,56.46,52
2021,09/06/2021,16,Peak,52,56.46,61.41
2021,09/06/2021,17,Peak,58,56.46,61.18
2021,09/06/2021,18,Peak,70,56.46,68.23
2021,09/06/2021,19,Peak,82,56.46,78.96
2021,09/06/2021,20,Peak,100,56.46,96.65
2021,09/06/2021,21,Peak,50,56.46,85.5
2021,09/06/2021,22,Peak,50,56.46,62.66
2021,09/07/2021,7,Peak,50,100.95,48.03
2021,09/07/2021,8,Peak,55,100.95,47.04
2021,09/07/2021,9,Peak,55,100.95,55.51
2021,09/07/2021,10,Peak,60,100.95,65.31
2021,09/07/2021,11,Peak,70,100.95,71.14
2021,09/07/2021,12,Peak,73,100.95,72.36
2021,09/07/2021,13,Peak,76,100.95,71.64
2021,09/07/2021,14,Peak,80,100.95,76.87
2021,09/07/2021,15,Peak,120,100.95,96.05
2021,09/07/2021,16,Peak,150,100.95,144.1
2021,09/07/2021,17,Peak,150,100.95,151.02
2021,09/07/2021,18,Peak,200,100.95,175.49
2021,09/07/2021,19,Peak,350,100.95,178.81
2021,09/07/2021,20,Peak,200,100.95,176.56
2021,09/07/2021,21,Peak,180,100.95,172.15
2021,09/07/2021,22,Peak,120,100.95,107.33
2021,09/08/2021,7,Peak,55,127.24,82.54
2021,09/08/2021,8,Peak,55,127.24,91.62
2021,09/08/2021,9,Peak,85,127.24,106.13
2021,09/08/2021,10,Peak,100,127.24,102.42
2021,09/08/2021,11,Peak,120,127.24,129.28
2021,09/08/2021,12,Peak,140,127.24,140.38
2021,09/08/2021,13,Peak,110,127.24,150.75
2021,09/08/2021,14,Peak,130,127.24,152.95
2021,09/08/2021,15,Peak,140,127.24,152.46
2021,09/08/2021,16,Peak,175,127.24,164.85
2021,09/08/2021,17,Peak,275,127.24,274.39
2021,09/08/2021,18,Peak,500,127.24,309.02
2021,09/08/2021,19,Peak,600,127.24,329.91
2021,09/08/2021,20,Peak,350,127.24,339.61
2021,09/08/2021,21,Peak,175,127.24,200.68
2021,09/08/2021,22,Peak,150,127.24,161.72
2021,09/09/2021,7,Peak,125,278.61,121.9
2021,09/09/2021,8,Peak,135,278.61,124.36
2021,09/09/2021,9,Peak,150,278.61,136.47
2021,09/09/2021,10,Peak,150,278.61,131.33
2021,09/09/2021,11,Peak,100,278.61,124.05
2021,09/09/2021,12,Peak,125,278.61,122.22
2021,09/09/2021,13,Peak,150,278.61,133.13
2021,09/09/2021,14,Peak,180,278.61,157.13
2021,09/09/2021,15,Peak,200,278.61,184.09
2021,09/09/2021,16,Peak,260,278.61,221.02
2021,09/09/2021,17,Peak,300,278.61,301.98
2021,09/09/2021,18,Peak,500,278.61,360.5
2021,09/09/2021,19,Peak,600,278.61,419.32
2021,09/09/2021,20,Peak,600,278.61,379.75
2021,09/09/2021,21,Peak,200,278.61,268.5
2021,09/09/2021,22,Peak,95,278.61,106.29
2021,09/10/2021,7,Peak,75,80.77,83.22
2021,09/10/2021,8,Peak,75,80.77,84.41
2021,09/10/2021,9,Peak,75,80.77,92.42
